Date,Revenue,Type
2020-09-17,49898.0,Actual
2020-12-13,19348.13,Actual
2021-02-04,48779.0,Actual
2022-04-20,7704.8,Actual
2022-10-15,410.16,Actual
2019-06-02,9873.02,Actual
2021-11-06,18384.09,Actual
2021-05-21,7065.32,Actual
2023-10-11,8336.31,Actual
2020-01-31,23444.88,Actual
2019-01-19,654.07,Actual
2019-06-16,22101.69,Actual
2021-12-08,24320.99,Actual
2019-04-25,47450.66,Actual
2019-07-15,44442.21,Actual
2021-10-02,32682.58,Actual
2023-12-22,28751.34,Actual
2022-04-13,43150.26,Actual
2021-03-06,9503.34,Actual
2022-03-01,33210.29,Actual
2021-09-19,33903.95,Actual
2021-01-07,2520.02,Actual
2022-01-25,25093.07,Actual
2020-12-30,44180.94,Actual
2020-08-15,25098.92,Actual
2019-03-14,37661.82,Actual
2021-02-11,2792.83,Actual
2022-02-19,28958.34,Actual
2022-04-20,18475.92,Actual
2020-12-27,35723.9,Actual
2019-04-11,49244.03,Actual
2021-07-24,26356.44,Actual
2019-10-14,33724.92,Actual
2020-10-26,48122.83,Actual
2022-03-07,30348.13,Actual
2020-08-17,38147.13,Actual
2021-04-08,31448.48,Actual
2020-10-18,29638.95,Actual
2019-08-14,15186.25,Actual
2019-01-28,45551.93,Actual
2022-12-15,32614.41,Actual
2023-06-14,20281.99,Actual
2023-03-05,38863.09,Actual
2019-11-19,4809.78,Actual
2019-01-27,11025.64,Actual
2019-08-17,5593.03,Actual
2021-03-29,4501.32,Actual
2022-05-08,31257.74,Actual
2023-01-22,15547.51,Actual
2022-05-30,12735.27,Actual
2021-09-10,20488.26,Actual
2021-06-06,44694.75,Actual
2022-06-11,42537.48,Actual
2019-01-01,45766.21,Actual
2021-04-06,39717.51,Actual
2021-07-28,41880.28,Actual
2022-03-20,33378.03,Actual
2020-07-05,23575.79,Actual
2020-01-02,10523.9,Actual
2020-07-05,17015.84,Actual
2022-07-01,27384.15,Actual
2022-08-17,22182.83,Actual
2022-10-29,4377.83,Actual
2019-03-05,43847.27,Actual
2022-09-21,45844.95,Actual
2020-11-12,16623.78,Actual
2021-05-25,27839.15,Actual
2019-02-25,1062.02,Actual
2022-09-01,27406.87,Actual
2020-02-15,40718.14,Actual
2023-12-10,20464.68,Actual
2020-12-16,19055.22,Actual
2019-06-30,24913.71,Actual
2022-06-23,39419.79,Actual
2022-08-06,3821.71,Actual
2019-01-07,25690.37,Actual
2020-12-22,8135.89,Actual
2020-07-26,3665.63,Actual
2019-06-27,6792.38,Actual
2019-07-17,33184.08,Actual
2020-07-06,37001.49,Actual
2023-10-23,43436.07,Actual
2022-03-17,37422.42,Actual
2020-06-08,40820.18,Actual
2023-07-02,19252.07,Actual
2023-09-05,27554.35,Actual
2019-12-26,8485.78,Actual
2021-09-12,21681.92,Actual
2022-01-04,19667.64,Actual
2021-12-29,31986.47,Actual
2023-03-21,6228.15,Actual
2019-08-24,29913.05,Actual
2022-11-29,28836.61,Actual
2023-05-17,4567.48,Actual
2021-08-18,23357.81,Actual
2021-11-13,28059.3,Actual
2023-07-12,9411.93,Actual
2023-12-22,14818.01,Actual
2022-11-05,48928.06,Actual
2019-07-24,34102.61,Actual
2021-02-14,16127.95,Actual
2019-08-18,1642.52,Actual
2022-04-26,1005.8,Actual
2022-06-04,38801.04,Actual
2020-09-08,29129.0,Actual
2021-12-14,7682.17,Actual
2021-12-23,40883.54,Actual
2023-07-13,5669.95,Actual
2019-08-21,1482.23,Actual
2021-09-10,33227.57,Actual
2021-10-15,48958.47,Actual
2023-02-07,27272.18,Actual
2023-01-14,47058.79,Actual
2019-03-19,10397.05,Actual
2020-11-21,44624.75,Actual
2023-02-06,16410.87,Actual
2022-09-28,20928.97,Actual
2020-12-10,25163.34,Actual
2021-08-13,45616.9,Actual
2022-04-10,42324.65,Actual
2020-03-29,29426.33,Actual
2019-08-23,43122.79,Actual
2023-06-14,2093.14,Actual
2022-10-10,22237.44,Actual
2019-03-02,11599.83,Actual
2022-11-17,30437.97,Actual
2023-04-11,8399.45,Actual
2022-07-12,26960.74,Actual
2020-08-17,15223.25,Actual
2021-08-05,34267.04,Actual
2021-08-22,17136.12,Actual
2023-08-12,35856.08,Actual
2021-12-02,25388.7,Actual
2020-01-09,14083.15,Actual
2020-08-01,37180.29,Actual
2021-07-05,33257.17,Actual
2021-09-03,11767.41,Actual
2020-02-01,47180.07,Actual
2021-07-02,17088.16,Actual
2023-04-16,49660.08,Actual
2021-08-17,105.96,Actual
2021-05-02,7269.18,Actual
2023-02-07,8047.42,Actual
2023-05-29,47544.24,Actual
2022-11-20,44501.99,Actual
2023-10-09,27164.54,Actual
2022-10-26,41943.54,Actual
2021-05-06,4145.55,Actual
2019-09-25,34010.3,Actual
2020-08-05,40029.5,Actual
2021-05-30,39240.14,Actual
2022-02-28,40703.08,Actual
2021-12-18,27615.03,Actual
2021-12-26,27915.34,Actual
2022-04-02,36939.22,Actual
2023-12-17,41724.09,Actual
2022-06-28,42414.15,Actual
2022-11-05,17292.31,Actual
2022-01-03,36274.96,Actual
2022-05-23,17072.15,Actual
2022-02-18,42745.43,Actual
2019-11-23,5386.83,Actual
2020-01-13,41880.81,Actual
2023-02-06,48487.66,Actual
2020-09-21,25379.82,Actual
2022-05-10,35702.79,Actual
2023-06-21,45541.03,Actual
2019-08-26,23089.35,Actual
2023-08-26,12561.67,Actual
2021-04-01,48203.17,Actual
2021-05-17,37921.09,Actual
2021-03-08,28569.26,Actual
2019-07-15,32441.3,Actual
2022-10-12,18072.83,Actual
2021-03-04,2886.04,Actual
2021-04-22,1535.46,Actual
2021-12-25,24948.27,Actual
2021-04-11,39548.27,Actual
2022-08-30,35797.45,Actual
2021-11-07,19110.88,Actual
2019-08-31,2832.57,Actual
2019-10-28,6397.88,Actual
2022-09-03,6127.55,Actual
2019-02-23,18515.27,Actual
2023-08-24,2136.72,Actual
2022-12-07,35158.58,Actual
2021-03-01,45864.16,Actual
2021-09-16,44696.52,Actual
2020-01-16,8579.04,Actual
2020-07-30,16035.13,Actual
2020-07-26,28342.44,Actual
2019-09-04,31265.25,Actual
2020-08-26,30605.33,Actual
2022-03-09,23030.22,Actual
2020-05-29,9272.87,Actual
2023-06-12,3761.5,Actual
2019-02-20,29206.72,Actual
2022-02-12,38502.21,Actual
2020-10-26,36146.82,Actual
2020-05-24,23564.98,Actual
2019-08-15,19354.9,Actual
2021-11-21,16909.17,Actual
2023-04-20,11333.99,Actual
2023-11-03,20237.02,Actual
2019-10-13,20462.3,Actual
2021-05-18,10045.64,Actual
2020-03-26,12658.26,Actual
2019-12-14,24649.83,Actual
2020-02-14,16979.79,Actual
2020-02-14,31522.38,Actual
2019-03-06,2575.38,Actual
2020-12-17,49774.1,Actual
2022-04-30,4854.79,Actual
2021-08-14,27643.09,Actual
2019-11-26,44001.07,Actual
2021-08-20,42922.88,Actual
2021-12-08,25588.99,Actual
2022-04-28,3892.78,Actual
2021-10-11,12429.09,Actual
2022-08-17,42296.59,Actual
2020-12-05,2831.13,Actual
2022-03-20,44566.55,Actual
2019-02-10,16727.51,Actual
2023-07-08,32762.01,Actual
2019-03-07,537.17,Actual
2022-08-30,1018.31,Actual
2023-12-17,7083.39,Actual
2022-04-09,18688.06,Actual
2019-02-04,40204.74,Actual
2021-09-17,35799.34,Actual
2021-12-30,17105.48,Actual
2022-03-22,42218.59,Actual
2019-06-19,39162.88,Actual
2022-10-06,29935.73,Actual
2019-11-27,965.65,Actual
2019-05-17,36088.89,Actual
2022-02-28,9834.0,Actual
2020-01-06,5952.66,Actual
2021-10-06,34991.56,Actual
2019-04-03,3604.25,Actual
2019-01-22,12634.69,Actual
2019-12-22,16605.94,Actual
2021-12-17,24680.98,Actual
2022-09-02,44597.21,Actual
2020-01-12,18604.32,Actual
2019-05-03,24187.1,Actual
2023-02-05,5855.77,Actual
2023-05-19,9219.9,Actual
2022-03-23,39075.39,Actual
2021-12-23,49681.16,Actual
2023-04-26,27272.81,Actual
2022-04-11,21045.4,Actual
2023-04-08,1451.69,Actual
2021-01-15,42816.92,Actual
2023-07-03,34054.5,Actual
2023-04-13,40424.7,Actual
2022-11-06,28281.8,Actual
2019-06-22,46740.67,Actual
2023-11-25,46024.34,Actual
2023-05-28,27134.17,Actual
2022-07-11,40286.67,Actual
2021-09-15,32409.93,Actual
2023-07-17,29533.42,Actual
2019-11-22,46119.4,Actual
2020-08-01,7278.68,Actual
2021-12-05,46455.73,Actual
2020-06-18,47426.76,Actual
2022-01-14,36305.17,Actual
2022-07-31,20510.4,Actual
2022-01-25,28101.91,Actual
2021-05-18,45437.28,Actual
2023-07-04,44569.93,Actual
2021-05-28,36744.83,Actual
2021-04-06,47420.94,Actual
2021-08-06,16245.75,Actual
2021-07-21,18236.9,Actual
2020-10-03,25076.06,Actual
2019-03-28,37372.28,Actual
2022-07-02,9174.13,Actual
2019-03-25,26756.68,Actual
2022-08-15,15501.69,Actual
2022-03-08,36016.39,Actual
2023-06-17,36849.16,Actual
2023-10-17,29341.75,Actual
2021-10-02,34394.64,Actual
2020-05-22,43660.12,Actual
2021-02-17,30809.8,Actual
2022-09-12,30602.78,Actual
2021-07-18,41259.04,Actual
2023-07-01,42248.47,Actual
2020-01-27,33791.17,Actual
2020-01-22,17275.57,Actual
2021-10-23,4506.76,Actual
2019-07-20,23423.3,Actual
2020-10-18,10900.57,Actual
2020-06-21,13849.6,Actual
2021-10-19,45386.84,Actual
2019-12-22,21381.41,Actual
2023-03-19,26769.52,Actual
2019-07-27,22968.89,Actual
2022-08-18,41262.56,Actual
2023-11-23,1880.62,Actual
2019-11-04,6276.27,Actual
2023-09-11,11378.47,Actual
2022-10-05,1986.22,Actual
2023-07-03,5838.51,Actual
2020-01-01,33233.83,Actual
2019-07-22,36988.22,Actual
2021-01-18,45406.49,Actual
2019-09-24,45683.68,Actual
2021-09-13,16260.52,Actual
2021-08-22,26301.36,Actual
2023-01-16,485.72,Actual
2020-06-01,25594.29,Actual
2023-05-06,29991.63,Actual
2023-05-12,42645.8,Actual
2019-12-23,47045.43,Actual
2022-03-21,21921.0,Actual
2019-01-23,45790.19,Actual
2021-03-13,31733.86,Actual
2020-01-22,16335.05,Actual
2019-03-19,21305.2,Actual
2022-04-26,30812.78,Actual
2020-06-24,24949.97,Actual
2021-12-26,17522.84,Actual
2023-09-04,26516.78,Actual
2021-03-20,8422.51,Actual
2020-05-26,36710.57,Actual
2020-06-02,23053.35,Actual
2021-09-30,49895.9,Actual
2022-08-03,39213.83,Actual
2019-11-06,4399.64,Actual
2019-10-07,42790.36,Actual
2019-04-19,28517.29,Actual
2021-01-24,756.3,Actual
2023-09-03,46754.32,Actual
2019-07-22,42227.9,Actual
2020-03-08,437.27,Actual
2021-07-03,9597.28,Actual
2022-08-07,42569.18,Actual
2019-06-25,46753.26,Actual
2019-04-08,24454.17,Actual
2022-10-23,38981.81,Actual
2019-11-26,49501.82,Actual
2022-09-13,13501.44,Actual
2019-01-03,26527.51,Actual
2021-05-08,37507.44,Actual
2020-02-16,37448.66,Actual
2019-10-14,28773.01,Actual
2021-06-17,2344.01,Actual
2021-09-16,26109.26,Actual
2019-05-25,47539.63,Actual
2020-05-07,30279.65,Actual
2023-04-03,5465.22,Actual
2022-11-21,20196.3,Actual
2020-06-08,18167.93,Actual
2023-11-07,24606.35,Actual
2019-07-24,6551.84,Actual
2023-02-20,18199.51,Actual
2021-09-09,7765.34,Actual
2021-05-30,26765.83,Actual
2019-09-04,42799.5,Actual
2019-05-07,33437.13,Actual
2023-11-09,32935.54,Actual
2023-08-07,17534.26,Actual
2019-07-21,38265.18,Actual
2021-05-13,49917.06,Actual
2019-07-04,25602.83,Actual
2022-01-12,1151.51,Actual
2023-03-20,13566.65,Actual
2020-09-30,45219.07,Actual
2020-02-24,32185.86,Actual
2023-09-22,16323.06,Actual
2020-08-14,32026.03,Actual
2020-04-10,37865.51,Actual
2020-09-03,47609.68,Actual
2020-08-25,36174.75,Actual
2021-04-04,4489.54,Actual
2021-12-26,22467.09,Actual
2021-01-28,15778.71,Actual
2019-03-21,14279.33,Actual
2019-06-17,15797.42,Actual
2020-11-12,35967.67,Actual
2020-11-07,44367.52,Actual
2020-09-15,27729.6,Actual
2022-07-16,22790.2,Actual
2022-01-14,14015.9,Actual
2021-07-16,18066.16,Actual
2021-12-07,40126.34,Actual
2020-06-15,13719.35,Actual
2019-03-25,17771.02,Actual
2019-07-10,9356.7,Actual
2021-02-21,24583.7,Actual
2020-03-23,25814.6,Actual
2021-07-31,34236.43,Actual
2019-06-23,37189.71,Actual
2019-11-29,3277.71,Actual
2020-10-07,10152.41,Actual
2020-09-06,13506.35,Actual
2023-06-30,26824.64,Actual
2019-07-07,9090.34,Actual
2021-03-20,3458.18,Actual
2023-01-17,43718.63,Actual
2019-07-05,48147.3,Actual
2019-06-15,24504.67,Actual
2020-12-04,8072.13,Actual
2019-05-20,18616.4,Actual
2021-12-11,15052.16,Actual
2021-02-11,31863.35,Actual
2022-04-02,13201.18,Actual
2022-05-22,32769.88,Actual
2021-02-11,7779.04,Actual
2019-04-21,23735.01,Actual
2019-11-06,14364.33,Actual
2021-01-30,27533.72,Actual
2019-01-03,241.14,Actual
2023-09-21,36366.18,Actual
2020-09-18,25880.32,Actual
2021-05-24,19544.94,Actual
2021-09-13,49292.56,Actual
2020-04-12,1837.18,Actual
2021-02-18,42396.11,Actual
2022-09-23,9962.12,Actual
2019-01-28,13370.97,Actual
2023-02-20,47505.01,Actual
2022-09-04,46168.03,Actual
2019-12-12,26962.14,Actual
2020-11-11,26607.63,Actual
2020-12-04,19637.83,Actual
2023-01-14,11880.96,Actual
2021-08-13,21727.78,Actual
2020-09-01,3954.42,Actual
2023-06-05,48315.64,Actual
2021-07-21,12317.93,Actual
2023-01-25,47903.21,Actual
2019-02-04,5715.6,Actual
2021-12-12,25264.89,Actual
2020-11-09,9541.96,Actual
2020-07-12,14599.44,Actual
2020-03-11,48653.65,Actual
2021-03-16,1769.82,Actual
2019-07-17,43551.77,Actual
2023-09-27,25896.52,Actual
2021-06-21,33012.87,Actual
2021-04-03,44503.76,Actual
2022-12-29,33623.33,Actual
2022-05-05,1187.02,Actual
2022-01-26,26808.59,Actual
2021-11-20,16580.87,Actual
2023-12-04,5765.67,Actual
2019-05-22,16152.36,Actual
2022-08-21,17108.7,Actual
2023-01-11,6469.79,Actual
2022-02-26,13846.15,Actual
2020-02-07,9490.11,Actual
2022-05-01,34054.25,Actual
2021-02-10,2087.22,Actual
2021-10-05,4987.85,Actual
2019-08-03,14782.52,Actual
2020-10-27,469.04,Actual
2021-03-22,18568.18,Actual
2019-10-01,11713.63,Actual
2021-11-29,34702.84,Actual
2021-12-25,1153.97,Actual
2020-01-12,1793.37,Actual
2019-06-23,154.11,Actual
2019-04-13,25523.14,Actual
2019-06-05,20432.08,Actual
2021-07-24,40194.98,Actual
2022-11-22,17900.94,Actual
2020-08-05,45792.53,Actual
2020-01-14,23167.35,Actual
2019-01-06,34025.64,Actual
2022-08-13,38542.93,Actual
2021-06-12,35478.98,Actual
2021-11-09,46754.81,Actual
2019-02-08,34005.77,Actual
2023-01-18,10154.44,Actual
2021-09-22,14166.03,Actual
2021-10-16,27047.53,Actual
2022-05-30,26936.4,Actual
2021-02-17,21138.27,Actual
2020-01-24,14244.61,Actual
2019-01-04,30173.6,Actual
2021-07-15,23446.46,Actual
2023-08-06,2149.28,Actual
2019-01-12,10826.97,Actual
2019-01-28,3521.6,Actual
2022-12-01,48231.02,Actual
2021-04-05,17068.25,Actual
2020-06-09,43710.24,Actual
2023-02-21,17540.2,Actual
2022-10-28,36330.61,Actual
2022-04-07,28221.85,Actual
2021-07-22,16552.08,Actual
2022-07-01,4895.73,Actual
2020-12-10,43681.99,Actual
2019-07-13,41653.61,Actual
2023-03-14,25905.52,Actual
2023-09-19,36922.1,Actual
2020-03-13,16701.63,Actual
2019-09-25,32659.12,Actual
2019-09-25,21545.84,Actual
2019-05-28,32096.64,Actual
2021-02-18,33992.89,Actual
2021-03-23,8654.48,Actual
2020-05-28,39223.05,Actual
2022-03-18,37164.43,Actual
2020-01-30,25383.55,Actual
2019-07-28,25876.01,Actual
2020-08-27,6215.72,Actual
2021-10-13,35534.53,Actual
2019-06-30,12039.75,Actual
2019-07-30,47071.48,Actual
2023-03-29,38006.2,Actual
2022-06-20,12395.12,Actual
2020-08-26,24032.12,Actual
2022-04-14,16360.0,Actual
2021-12-11,46586.84,Actual
2019-05-12,18552.09,Actual
2023-02-12,20224.31,Actual
2021-06-24,44491.23,Actual
2022-05-16,39108.01,Actual
2020-12-08,30969.49,Actual
2019-07-29,28171.77,Actual
2020-07-17,862.12,Actual
2023-09-26,47002.51,Actual
2019-05-09,29306.99,Actual
2021-03-04,1985.8,Actual
2021-08-03,28658.35,Actual
2021-04-12,32324.57,Actual
2022-07-11,36091.15,Actual
2022-02-03,5178.9,Actual
2020-04-06,4972.76,Actual
2021-03-26,14224.93,Actual
2021-02-23,28758.1,Actual
2021-09-09,9610.74,Actual
2021-02-02,47178.08,Actual
2019-09-26,43988.73,Actual
2020-10-09,36763.35,Actual
2020-07-11,23003.25,Actual
2020-01-18,4866.61,Actual
2021-01-09,36482.87,Actual
2020-06-19,26121.68,Actual
2022-07-15,40117.05,Actual
2022-11-11,40073.22,Actual
2022-07-11,9081.07,Actual
2023-04-30,36809.18,Actual
2020-09-08,14046.17,Actual
2023-04-19,20900.69,Actual
2023-04-21,18242.2,Actual
2022-02-01,30087.14,Actual
2021-05-03,46879.29,Actual
2022-03-27,8676.24,Actual
2023-12-13,22056.73,Actual
2020-01-06,34929.64,Actual
2021-02-11,42507.18,Actual
2019-09-22,18198.18,Actual
2022-03-19,42599.24,Actual
2020-02-03,45776.92,Actual
2020-08-11,22578.75,Actual
2021-12-27,21700.62,Actual
2023-05-27,40208.74,Actual
2019-06-28,20100.49,Actual
2021-04-01,16844.16,Actual
2021-06-10,4879.17,Actual
2023-09-10,6820.92,Actual
2022-08-13,9019.04,Actual
2019-04-06,24621.09,Actual
2021-12-22,26422.62,Actual
2023-06-24,23451.01,Actual
2023-04-10,33879.21,Actual
2022-02-26,36011.48,Actual
2022-01-16,12181.27,Actual
2021-07-16,22560.6,Actual
2019-11-29,41900.59,Actual
2021-12-26,21943.83,Actual
2022-02-07,37349.58,Actual
2019-04-17,37463.53,Actual
2022-01-26,3158.57,Actual
2020-01-17,19539.48,Actual
2023-03-13,37219.71,Actual
2021-05-16,9433.43,Actual
2020-07-18,22059.18,Actual
2021-04-28,19629.61,Actual
2021-09-08,4313.12,Actual
2022-05-14,13282.68,Actual
2023-05-30,48289.82,Actual
2023-10-22,48456.93,Actual
2021-03-09,18147.33,Actual
2020-10-13,25281.37,Actual
2022-12-18,14572.93,Actual
2021-11-15,38671.54,Actual
2023-09-16,2861.73,Actual
2019-11-22,41083.52,Actual
2019-04-17,17605.36,Actual
2019-09-08,25139.38,Actual
2022-03-09,5337.93,Actual
2019-07-25,17047.22,Actual
2019-05-22,11049.9,Actual
2019-06-16,20401.35,Actual
2020-11-20,10842.12,Actual
2019-08-16,27906.53,Actual
2023-11-04,15556.22,Actual
2022-03-14,16969.38,Actual
2023-09-13,27651.67,Actual
2019-12-11,44103.19,Actual
2020-03-26,19312.06,Actual
2020-05-16,9887.19,Actual
2022-07-24,33357.44,Actual
2022-12-18,28591.48,Actual
2022-08-14,16474.47,Actual
2019-12-04,30115.39,Actual
2020-04-02,3574.01,Actual
2020-07-12,21655.82,Actual
2021-03-11,24961.99,Actual
2022-03-12,20980.21,Actual
2021-06-12,8907.03,Actual
2021-05-19,15557.73,Actual
2019-10-24,21473.51,Actual
2019-05-27,12226.49,Actual
2020-11-12,43494.15,Actual
2021-08-11,5012.42,Actual
2023-05-16,26351.38,Actual
2023-04-05,29637.76,Actual
2022-04-27,9594.58,Actual
2023-11-23,43695.92,Actual
2022-08-04,30945.82,Actual
2020-10-21,46087.5,Actual
2022-04-14,26076.16,Actual
2023-01-17,22047.35,Actual
2020-08-09,27259.41,Actual
2021-07-24,26410.99,Actual
2022-03-26,682.11,Actual
2022-07-12,14609.42,Actual
2021-06-11,2523.82,Actual
2023-02-01,41090.41,Actual
2020-03-30,42575.53,Actual
2019-05-24,400.11,Actual
2021-03-21,23598.62,Actual
2019-11-12,15972.37,Actual
2021-12-31,44254.21,Actual
2019-10-22,10305.4,Actual
2020-01-19,41917.94,Actual
2019-11-13,31946.43,Actual
2022-01-22,19814.65,Actual
2019-07-02,8048.57,Actual
2019-04-11,30340.57,Actual
2022-05-05,16840.57,Actual
2022-11-29,16740.92,Actual
2023-07-08,35046.91,Actual
2020-03-17,15192.45,Actual
2019-04-20,37909.0,Actual
2021-10-17,829.48,Actual
2019-12-16,38901.47,Actual
2022-12-03,39367.38,Actual
2020-11-20,7073.67,Actual
2020-03-27,13392.36,Actual
2020-11-28,44578.03,Actual
2020-11-23,17665.48,Actual
2020-10-11,17245.79,Actual
2022-09-24,25142.9,Actual
2021-03-14,7587.86,Actual
2020-01-05,9361.84,Actual
2023-01-03,24101.37,Actual
2022-09-11,15756.89,Actual
2022-01-05,31340.54,Actual
2023-09-07,28440.68,Actual
2020-02-03,34656.56,Actual
2021-12-07,23602.09,Actual
2022-06-10,41161.38,Actual
2021-11-01,30494.23,Actual
2019-07-24,4516.01,Actual
2022-10-01,3820.15,Actual
2021-08-21,18911.25,Actual
2022-01-22,26665.21,Actual
2019-07-27,46953.8,Actual
2022-08-18,17843.11,Actual
2020-09-02,20677.68,Actual
2021-02-16,7725.5,Actual
2020-01-09,686.65,Actual
2019-07-21,36220.59,Actual
2021-04-07,47731.81,Actual
2023-12-02,42756.69,Actual
2022-09-24,1522.28,Actual
2022-03-28,22884.34,Actual
2022-05-23,40637.16,Actual
2020-06-02,27062.36,Actual
2022-08-22,36244.81,Actual
2023-01-05,38227.95,Actual
2020-09-23,26928.08,Actual
2019-07-03,19631.82,Actual
2021-06-14,15419.75,Actual
2022-10-03,45728.81,Actual
2019-12-27,23230.7,Actual
2021-06-30,132.59,Actual
2019-08-13,22073.73,Actual
2023-12-15,34409.77,Actual
2023-10-01,6688.88,Actual
2020-03-09,19658.63,Actual
2020-03-30,34758.02,Actual
2021-03-09,25539.77,Actual
2019-10-14,39917.73,Actual
2019-04-17,27288.24,Actual
2021-04-09,34538.01,Actual
2020-10-23,46292.77,Actual
2020-12-12,1160.17,Actual
2023-04-02,46488.26,Actual
2021-07-30,8775.04,Actual
2022-11-18,15395.81,Actual
2019-08-13,1733.33,Actual
2021-08-03,227.64,Actual
2022-02-16,21756.33,Actual
2023-08-21,26181.27,Actual
2022-09-09,34042.39,Actual
2022-03-28,20530.43,Actual
2019-09-21,20271.7,Actual
2021-02-21,11142.56,Actual
2023-10-12,31736.9,Actual
2021-05-08,40079.1,Actual
2023-12-05,11324.18,Actual
2022-07-29,16549.88,Actual
2020-10-27,11687.53,Actual
2020-05-06,6457.74,Actual
2022-02-17,45773.56,Actual
2022-03-31,5237.61,Actual
2022-05-03,25409.68,Actual
2019-06-25,7553.38,Actual
2021-02-15,38807.62,Actual
2023-03-27,49117.46,Actual
2019-08-24,42015.17,Actual
2023-06-15,44911.5,Actual
2023-07-21,21168.83,Actual
2023-12-23,30630.7,Actual
2020-02-21,13520.42,Actual
2022-02-13,13998.85,Actual
2021-07-22,40473.87,Actual
2020-07-11,6494.03,Actual
2020-05-18,12651.61,Actual
2021-03-20,27519.47,Actual
2023-10-18,34912.55,Actual
2022-08-06,41909.07,Actual
2020-03-31,8606.41,Actual
2021-03-05,28704.86,Actual
2020-11-15,16095.62,Actual
2021-07-12,41582.44,Actual
2019-06-06,3575.65,Actual
2023-01-22,22458.69,Actual
2021-07-16,30232.46,Actual
2023-02-10,9280.52,Actual
2021-12-23,43948.11,Actual
2020-08-31,16474.15,Actual
2019-08-27,35508.55,Actual
2023-09-21,9180.53,Actual
2022-10-22,28086.42,Actual
2021-04-20,35561.74,Actual
2019-06-10,37782.01,Actual
2020-08-12,39241.8,Actual
2023-03-24,45258.41,Actual
2020-07-02,27736.35,Actual
2020-03-04,22970.98,Actual
2019-07-20,25002.46,Actual
2019-05-21,34098.95,Actual
2019-12-09,12536.11,Actual
2021-06-16,38257.37,Actual
2023-03-11,45831.64,Actual
2019-01-21,4421.29,Actual
2022-04-26,31260.75,Actual
2019-04-05,8704.76,Actual
2021-03-02,12088.44,Actual
2022-06-03,8702.87,Actual
2022-05-26,42955.96,Actual
2022-09-25,13378.23,Actual
2021-09-12,7217.43,Actual
2019-02-15,9153.34,Actual
2020-06-09,25524.66,Actual
2019-01-22,6250.49,Actual
2021-12-25,41800.94,Actual
2022-05-16,17709.08,Actual
2021-01-19,37491.65,Actual
2022-08-12,49435.11,Actual
2021-11-08,5928.92,Actual
2023-05-10,45787.12,Actual
2019-06-30,34573.16,Actual
2020-08-04,30619.94,Actual
2020-05-30,47495.55,Actual
2020-09-12,1039.26,Actual
2020-05-02,15484.37,Actual
2019-03-01,4885.72,Actual
2022-02-19,42202.77,Actual
2020-06-26,31375.43,Actual
2021-10-17,7720.73,Actual
2023-06-28,6597.0,Actual
2019-10-18,14424.64,Actual
2022-07-30,26702.56,Actual
2023-01-15,21378.0,Actual
2022-09-09,34418.37,Actual
2023-10-12,5483.3,Actual
2021-03-13,4781.36,Actual
2021-01-08,26548.09,Actual
2021-06-02,30976.96,Actual
2021-03-14,26559.12,Actual
2020-08-30,36281.2,Actual
2023-03-06,40558.75,Actual
2019-09-01,40338.85,Actual
2021-01-31,45833.44,Actual
2021-12-29,44940.51,Actual
2022-08-11,15508.01,Actual
2021-09-30,40130.47,Actual
2019-04-15,31031.38,Actual
2021-07-24,9272.23,Actual
2019-02-18,28937.83,Actual
