ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
23-03-2022,1349156.195,1093972.277,1601311.769,1349156.195,1349156.195,-6691.266899,-6691.266899,-6691.266899,2216.315886,2216.315886,2216.315886,-8907.582784,-8907.582784,-8907.582784,0,0,0,1342464.928
24-03-2022,1349141.971,1044548.578,1595693.065,1349141.971,1349141.971,-14150.93601,-14150.93601,-14150.93601,-2083.262178,-2083.262178,-2083.262178,-12067.67383,-12067.67383,-12067.67383,0,0,0,1334991.035
25-03-2022,1349127.746,1084012.45,1603818.295,1349127.746,1349127.746,-15255.74639,-15255.74639,-15255.74639,-292.1125006,-292.1125006,-292.1125006,-14963.63389,-14963.63389,-14963.63389,0,0,0,1333872
26-03-2022,1349113.522,1076193.914,1577299.74,1349113.522,1349113.522,-29586.41618,-29586.41618,-29586.41618,-11988.13793,-11988.13793,-11988.13793,-17598.27824,-17598.27824,-17598.27824,0,0,0,1319527.105
27-03-2022,1349099.297,1061446.916,1584556.312,1349099.297,1349099.297,-21670.40086,-21670.40086,-21670.40086,-1693.699043,-1693.699043,-1693.699043,-19976.70182,-19976.70182,-19976.70182,0,0,0,1327428.896
28-03-2022,1349085.073,1068092.362,1622760.47,1349085.073,1349085.073,1625.047637,1625.047637,1625.047637,23730.6029,23730.6029,23730.6029,-22105.55526,-22105.55526,-22105.55526,0,0,0,1350710.12
29-03-2022,1349070.848,1073205.807,1574325.233,1349070.848,1349070.848,-33882.0688,-33882.0688,-33882.0688,-9889.707126,-9889.707126,-9889.707126,-23992.36168,-23992.36168,-23992.36168,0,0,0,1315188.779
30-03-2022,1349056.623,1065817.651,1606692.338,1349056.623,1349056.623,-23428.58512,-23428.58512,-23428.58512,2216.315886,2216.315886,2216.315886,-25644.901,-25644.901,-25644.901,0,0,0,1325628.038
31-03-2022,1349042.399,1052727.749,1582860.877,1349042.399,1349042.399,-29153.94738,-29153.94738,-29153.94738,-2083.262178,-2083.262178,-2083.262178,-27070.6852,-27070.6852,-27070.6852,0,0,0,1319888.452
01-04-2022,1349028.174,1046550.383,1563240.055,1349028.174,1349028.174,-28568.65597,-28568.65597,-28568.65597,-292.1125006,-292.1125006,-292.1125006,-28276.54347,-28276.54347,-28276.54347,0,0,0,1320459.518
02-04-2022,1349013.95,1062972.552,1577326.267,1349013.95,1349013.95,-41256.46977,-41256.46977,-41256.46977,-11988.13793,-11988.13793,-11988.13793,-29268.33184,-29268.33184,-29268.33184,0,0,0,1307757.48
03-04-2022,1348999.725,1054723.405,1596345.685,1348999.725,1348999.725,-31744.47503,-31744.47503,-31744.47503,-1693.699043,-1693.699043,-1693.699043,-30050.77599,-30050.77599,-30050.77599,0,0,0,1317255.25
04-04-2022,1348985.501,1087556.942,1615491.025,1348985.501,1348985.501,-6896.847972,-6896.847972,-6896.847972,23730.6029,23730.6029,23730.6029,-30627.45087,-30627.45087,-30627.45087,0,0,0,1342088.653
05-04-2022,1348971.276,1013832.527,1571413.973,1348971.276,1348971.276,-40890.60171,-40890.60171,-40890.60171,-9889.707126,-9889.707126,-9889.707126,-31000.89459,-31000.89459,-31000.89459,0,0,0,1308080.674
06-04-2022,1348957.052,1050680.041,1576921.607,1348957.052,1348957.052,-28956.53294,-28956.53294,-28956.53294,2216.315886,2216.315886,2216.315886,-31172.84883,-31172.84883,-31172.84883,0,0,0,1320000.519
07-04-2022,1348942.827,1048065.729,1569735.819,1348942.827,1348942.827,-33227.87463,-33227.87463,-33227.87463,-2083.262178,-2083.262178,-2083.262178,-31144.61245,-31144.61245,-31144.61245,0,0,0,1315714.952
08-04-2022,1348928.603,1052743.468,1599872.371,1348928.603,1348928.603,-31209.60285,-31209.60285,-31209.60285,-292.1125006,-292.1125006,-292.1125006,-30917.49035,-30917.49035,-30917.49035,0,0,0,1317719
09-04-2022,1348914.378,1034659.795,1588036.3,1348914.378,1348914.378,-42481.45332,-42481.45332,-42481.45332,-11988.13793,-11988.13793,-11988.13793,-30493.31538,-30493.31538,-30493.31538,0,0,0,1306432.925
10-04-2022,1348900.154,1057726.466,1587982.28,1348900.154,1348900.154,-31568.71697,-31568.71697,-31568.71697,-1693.699043,-1693.699043,-1693.699043,-29875.01793,-29875.01793,-29875.01793,0,0,0,1317331.437
11-04-2022,1348885.929,1078670.022,1635241.461,1348885.929,1348885.929,-5336.612199,-5336.612199,-5336.612199,23730.6029,23730.6029,23730.6029,-29067.2151,-29067.2151,-29067.2151,0,0,0,1343549.317
12-04-2022,1348871.704,1048695.138,1571193.933,1348871.704,1348871.704,-37966.49755,-37966.49755,-37966.49755,-9889.707126,-9889.707126,-9889.707126,-28076.79042,-28076.79042,-28076.79042,0,0,0,1310905.207
13-04-2022,1348857.48,1039968.476,1579680.222,1348857.48,1348857.48,-24697.11856,-24697.11856,-24697.11856,2216.315886,2216.315886,2216.315886,-26913.43444,-26913.43444,-26913.43444,0,0,0,1324160.361
14-04-2022,1348843.255,1051385.826,1588500.223,1348843.255,1348843.255,-27673.37951,-27673.37951,-27673.37951,-2083.262178,-2083.262178,-2083.262178,-25590.11733,-25590.11733,-25590.11733,0,0,0,1321169.876
15-04-2022,1348829.031,1063352.152,1581434.338,1348829.031,1348829.031,-24415.57924,-24415.57924,-24415.57924,-292.1125006,-292.1125006,-292.1125006,-24123.46674,-24123.46674,-24123.46674,0,0,0,1324413.452
16-04-2022,1348814.806,1043221.813,1580731.428,1348814.806,1348814.806,-34522.16471,-34522.16471,-34522.16471,-11988.13793,-11988.13793,-11988.13793,-22534.02678,-22534.02678,-22534.02678,0,0,0,1314292.642
17-04-2022,1348800.582,1056971.024,1596242.563,1348800.582,1348800.582,-22540.07712,-22540.07712,-22540.07712,-1693.699043,-1693.699043,-1693.699043,-20846.37808,-20846.37808,-20846.37808,0,0,0,1326260.505
18-04-2022,1348786.357,1074085.454,1641503.573,1348786.357,1348786.357,4641.499626,4641.499626,4641.499626,23730.6029,23730.6029,23730.6029,-19089.10327,-19089.10327,-19089.10327,0,0,0,1353427.857
19-04-2022,1348772.133,1052645.592,1577545.005,1348772.133,1348772.133,-27184.29497,-27184.29497,-27184.29497,-9889.707126,-9889.707126,-9889.707126,-17294.58784,-17294.58784,-17294.58784,0,0,0,1321587.838
20-04-2022,1348757.908,1080381.424,1591862.972,1348757.908,1348757.908,-13282.3361,-13282.3361,-13282.3361,2216.315886,2216.315886,2216.315886,-15498.65199,-15498.65199,-15498.65199,0,0,0,1335475.572
21-04-2022,1348743.684,1066363.937,1599874.424,1348743.684,1348743.684,-15823.27736,-15823.27736,-15823.27736,-2083.262178,-2083.262178,-2083.262178,-13740.01518,-13740.01518,-13740.01518,0,0,0,1332920.406
22-04-2022,1348729.459,1052111.667,1605004.791,1348729.459,1348729.459,-12351.7141,-12351.7141,-12351.7141,-292.1125006,-292.1125006,-292.1125006,-12059.6016,-12059.6016,-12059.6016,0,0,0,1336377.745
23-04-2022,1348715.234,1053877.953,1594267.847,1348715.234,1348715.234,-22487.83837,-22487.83837,-22487.83837,-11988.13793,-11988.13793,-11988.13793,-10499.70043,-10499.70043,-10499.70043,0,0,0,1326227.396
24-04-2022,1348701.01,1063553.884,1616217.845,1348701.01,1348701.01,-10796.70022,-10796.70022,-10796.70022,-1693.699043,-1693.699043,-1693.699043,-9103.001177,-9103.001177,-9103.001177,0,0,0,1337904.31
25-04-2022,1348686.785,1091024.347,1657728.947,1348686.785,1348686.785,15819.07393,15819.07393,15819.07393,23730.6029,23730.6029,23730.6029,-7911.528968,-7911.528968,-7911.528968,0,0,0,1364505.859
26-04-2022,1348672.561,1064332.968,1601001.226,1348672.561,1348672.561,-16855.21709,-16855.21709,-16855.21709,-9889.707126,-9889.707126,-9889.707126,-6965.509962,-6965.509962,-6965.509962,0,0,0,1331817.344
27-04-2022,1348658.336,1084782.187,1609018.821,1348658.336,1348658.336,-4085.884281,-4085.884281,-4085.884281,2216.315886,2216.315886,2216.315886,-6302.200167,-6302.200167,-6302.200167,0,0,0,1344572.452
28-04-2022,1348644.112,1057438.134,1580746.467,1348644.112,1348644.112,-8037.976151,-8037.976151,-8037.976151,-2083.262178,-2083.262178,-2083.262178,-5954.713972,-5954.713972,-5954.713972,0,0,0,1340606.136
29-04-2022,1348629.887,1068803.373,1611183.697,1348629.887,1348629.887,-6243.002643,-6243.002643,-6243.002643,-292.1125006,-292.1125006,-292.1125006,-5950.890142,-5950.890142,-5950.890142,0,0,0,1342386.885
30-04-2022,1348615.663,1061294.546,1605213.626,1348615.663,1348615.663,-18300.37132,-18300.37132,-18300.37132,-11988.13793,-11988.13793,-11988.13793,-6312.233389,-6312.233389,-6312.233389,0,0,0,1330315.291
01-05-2022,1348601.438,1085200.437,1601586.845,1348601.438,1348601.438,-8746.667803,-8746.667803,-8746.667803,-1693.699043,-1693.699043,-1693.699043,-7052.96876,-7052.96876,-7052.96876,0,0,0,1339854.77
02-05-2022,1348587.214,1095404.407,1628693.427,1348587.214,1348587.214,15551.35894,15551.35894,15551.35894,23730.6029,23730.6029,23730.6029,-8179.243953,-8179.243953,-8179.243953,0,0,0,1364138.573
03-05-2022,1348572.989,1070985.59,1602782.752,1348572.989,1348572.989,-19578.21847,-19578.21847,-19578.21847,-9889.707126,-9889.707126,-9889.707126,-9688.511342,-9688.511342,-9688.511342,0,0,0,1328994.771
04-05-2022,1348558.765,1070452.32,1586642.92,1348558.765,1348558.765,-9352.801186,-9352.801186,-9352.801186,2216.315886,2216.315886,2216.315886,-11569.11707,-11569.11707,-11569.11707,0,0,0,1339205.963
05-05-2022,1348544.54,1056549.763,1602917.381,1348544.54,1348544.54,-15883.3813,-15883.3813,-15883.3813,-2083.262178,-2083.262178,-2083.262178,-13800.11913,-13800.11913,-13800.11913,0,0,0,1332661.159
06-05-2022,1348530.315,1073399.264,1587716.685,1348530.315,1348530.315,-16643.46249,-16643.46249,-16643.46249,-292.1125007,-292.1125007,-292.1125007,-16351.34999,-16351.34999,-16351.34999,0,0,0,1331886.853
07-05-2022,1348516.091,1051505.275,1591102.502,1348516.091,1348516.091,-31171.87052,-31171.87052,-31171.87052,-11988.13793,-11988.13793,-11988.13793,-19183.73258,-19183.73258,-19183.73258,0,0,0,1317344.22
08-05-2022,1348501.866,1039439.891,1574511.255,1348501.866,1348501.866,-23943.54978,-23943.54978,-23943.54978,-1693.699043,-1693.699043,-1693.699043,-22249.85074,-22249.85074,-22249.85074,0,0,0,1324558.317
09-05-2022,1348487.642,1081282.708,1618176.269,1348487.642,1348487.642,-1764.164838,-1764.164838,-1764.164838,23730.6029,23730.6029,23730.6029,-25494.76773,-25494.76773,-25494.76773,0,0,0,1346723.477
10-05-2022,1348473.417,1039807.206,1583341.08,1348473.417,1348473.417,-38746.78607,-38746.78607,-38746.78607,-9889.707126,-9889.707126,-9889.707126,-28857.07894,-28857.07894,-28857.07894,0,0,0,1309726.631
11-05-2022,1348459.193,1054915.135,1569011.283,1348459.193,1348459.193,-30053.86107,-30053.86107,-30053.86107,2216.315886,2216.315886,2216.315886,-32270.17696,-32270.17696,-32270.17696,0,0,0,1318405.332
12-05-2022,1348444.968,1069946.58,1573337.239,1348444.968,1348444.968,-37746.96303,-37746.96303,-37746.96303,-2083.262178,-2083.262178,-2083.262178,-35663.70085,-35663.70085,-35663.70085,0,0,0,1310698.005
13-05-2022,1348430.744,1048776.793,1567352.185,1348430.744,1348430.744,-39257.2472,-39257.2472,-39257.2472,-292.1125006,-292.1125006,-292.1125006,-38965.1347,-38965.1347,-38965.1347,0,0,0,1309173.496
14-05-2022,1348416.519,1033338.939,1586156.427,1348416.519,1348416.519,-54089.65333,-54089.65333,-54089.65333,-11988.13793,-11988.13793,-11988.13793,-42101.5154,-42101.5154,-42101.5154,0,0,0,1294326.866
15-05-2022,1348402.295,1050296.524,1564260.807,1348402.295,1348402.295,-46694.90427,-46694.90427,-46694.90427,-1693.699043,-1693.699043,-1693.699043,-45001.20523,-45001.20523,-45001.20523,0,0,0,1301707.39
16-05-2022,1348388.07,1065461.521,1567773.626,1348388.07,1348388.07,-23865.07892,-23865.07892,-23865.07892,23730.6029,23730.6029,23730.6029,-47595.68181,-47595.68181,-47595.68181,0,0,0,1324522.991
17-05-2022,1348373.846,1023416.473,1564875.48,1348373.846,1348373.846,-59711.00333,-59711.00333,-59711.00333,-9889.707126,-9889.707126,-9889.707126,-49821.29621,-49821.29621,-49821.29621,0,0,0,1288662.842
18-05-2022,1348359.621,1006541.841,1550198.119,1348359.621,1348359.621,-49404.63384,-49404.63384,-49404.63384,2216.315886,2216.315886,2216.315886,-51620.94973,-51620.94973,-51620.94973,0,0,0,1298954.987
19-05-2022,1348345.397,1046417.217,1557158.839,1348345.397,1348345.397,-55028.90335,-55028.90335,-55028.90335,-2083.262178,-2083.262178,-2083.262178,-52945.64118,-52945.64118,-52945.64118,0,0,0,1293316.493
20-05-2022,1348331.172,1034731.491,1547137.024,1348331.172,1348331.172,-54047.95136,-54047.95136,-54047.95136,-292.1125006,-292.1125006,-292.1125006,-53755.83886,-53755.83886,-53755.83886,0,0,0,1294283.221
21-05-2022,1348316.947,1003643.515,1554766.259,1348316.947,1348316.947,-66010.77371,-66010.77371,-66010.77371,-11988.13793,-11988.13793,-11988.13793,-54022.63578,-54022.63578,-54022.63578,0,0,0,1282306.174
22-05-2022,1348302.723,1033649.977,1555432.658,1348302.723,1348302.723,-55422.35074,-55422.35074,-55422.35074,-1693.699043,-1693.699043,-1693.699043,-53728.6517,-53728.6517,-53728.6517,0,0,0,1292880.372
23-05-2022,1348288.498,1060683.553,1588027.94,1348288.498,1348288.498,-29138.04943,-29138.04943,-29138.04943,23730.6029,23730.6029,23730.6029,-52868.65233,-52868.65233,-52868.65233,0,0,0,1319150.449
24-05-2022,1348274.274,1024384.314,1561763.007,1348274.274,1348274.274,-61339.57043,-61339.57043,-61339.57043,-9889.707126,-9889.707126,-9889.707126,-51449.8633,-51449.8633,-51449.8633,0,0,0,1286934.703
25-05-2022,1348260.049,1026951.54,1573037.97,1348260.049,1348260.049,-47275.64909,-47275.64909,-47275.64909,2216.315886,2216.315886,2216.315886,-49491.96498,-49491.96498,-49491.96498,0,0,0,1300984.4
26-05-2022,1348245.825,1034919.201,1569559.546,1348245.825,1348245.825,-49110.02506,-49110.02506,-49110.02506,-2083.262178,-2083.262178,-2083.262178,-47026.76288,-47026.76288,-47026.76288,0,0,0,1299135.8
27-05-2022,1348231.6,1041409.293,1558101.509,1348231.6,1348231.6,-44389.65013,-44389.65013,-44389.65013,-292.1125006,-292.1125006,-292.1125006,-44097.53763,-44097.53763,-44097.53763,0,0,0,1303841.95
28-05-2022,1348217.376,1048913.295,1569227.495,1348217.376,1348217.376,-52746.22546,-52746.22546,-52746.22546,-11988.13793,-11988.13793,-11988.13793,-40758.08753,-40758.08753,-40758.08753,0,0,0,1295471.15
29-05-2022,1348203.151,1051932.095,1565048.707,1348203.151,1348203.151,-38765.18479,-38765.18479,-38765.18479,-1693.699043,-1693.699043,-1693.699043,-37071.48575,-37071.48575,-37071.48575,0,0,0,1309437.966
30-05-2022,1348188.927,1089868.813,1600038.17,1348188.927,1348188.927,-9377.979605,-9377.979605,-9377.979605,23730.6029,23730.6029,23730.6029,-33108.5825,-33108.5825,-33108.5825,0,0,0,1338810.947
31-05-2022,1348174.702,1029354.946,1577593.664,1348174.702,1348174.702,-38835.99733,-38835.99733,-38835.99733,-9889.707126,-9889.707126,-9889.707126,-28946.29021,-28946.29021,-28946.29021,0,0,0,1309338.705
01-06-2022,1348160.478,1059247.515,1599372.469,1348160.478,1348160.478,-22449.38045,-22449.38045,-22449.38045,2216.315886,2216.315886,2216.315886,-24665.69634,-24665.69634,-24665.69634,0,0,0,1325711.097
02-06-2022,1348146.253,1066041.449,1584548.613,1348146.253,1348146.253,-22433.31617,-22433.31617,-22433.31617,-2083.262178,-2083.262178,-2083.262178,-20350.05399,-20350.05399,-20350.05399,0,0,0,1325712.937
03-06-2022,1348132.029,1056134.069,1590056.178,1348132.029,1348132.029,-16374.81683,-16374.81683,-16374.81683,-292.1125005,-292.1125005,-292.1125005,-16082.70433,-16082.70433,-16082.70433,0,0,0,1331757.212
04-06-2022,1348117.804,1059580.132,1585889.368,1348117.804,1348117.804,-23933.1255,-23933.1255,-23933.1255,-11988.13793,-11988.13793,-11988.13793,-11944.98757,-11944.98757,-11944.98757,0,0,0,1324184.679
05-06-2022,1348103.58,1077858.178,1592288.027,1348103.58,1348103.58,-9707.899073,-9707.899073,-9707.899073,-1693.699043,-1693.699043,-1693.699043,-8014.20003,-8014.20003,-8014.20003,0,0,0,1338395.68
06-06-2022,1348089.355,1091247.836,1650509.712,1348089.355,1348089.355,19368.94881,19368.94881,19368.94881,23730.6029,23730.6029,23730.6029,-4361.654089,-4361.654089,-4361.654089,0,0,0,1367458.304
07-06-2022,1348075.131,1073068.085,1605340.395,1348075.131,1348075.131,-10940.60257,-10940.60257,-10940.60257,-9889.707126,-9889.707126,-9889.707126,-1050.895447,-1050.895447,-1050.895447,0,0,0,1337134.528
08-06-2022,1348060.906,1075136.335,1623419.354,1348060.906,1348060.906,4080.187778,4080.187778,4080.187778,2216.315886,2216.315886,2216.315886,1863.871893,1863.871893,1863.871893,0,0,0,1352141.094
09-06-2022,1348046.681,1081587.831,1602741.289,1348046.681,1348046.681,2255.845871,2255.845871,2255.845871,-2083.262178,-2083.262178,-2083.262178,4339.10805,4339.10805,4339.10805,0,0,0,1350302.527
10-06-2022,1348032.457,1084285.789,1628909.633,1348032.457,1348032.457,6050.856582,6050.856582,6050.856582,-292.1125006,-292.1125006,-292.1125006,6342.969082,6342.969082,6342.969082,0,0,0,1354083.314
11-06-2022,1348018.232,1082224.147,1589247.18,1348018.232,1348018.232,-4132.119714,-4132.119714,-4132.119714,-11988.13793,-11988.13793,-11988.13793,7856.01822,7856.01822,7856.01822,0,0,0,1343886.113
12-06-2022,1348004.008,1101581.449,1635818.62,1348004.008,1348004.008,7177.896486,7177.896486,7177.896486,-1693.699043,-1693.699043,-1693.699043,8871.59553,8871.59553,8871.59553,0,0,0,1355181.904
13-06-2022,1347989.783,1115249.771,1654485.569,1347989.783,1347989.783,33126.43762,33126.43762,33126.43762,23730.6029,23730.6029,23730.6029,9395.834723,9395.834723,9395.834723,0,0,0,1381116.221
14-06-2022,1347975.559,1095484.646,1600940.815,1347975.559,1347975.559,-442.3812348,-442.3812348,-442.3812348,-9889.707126,-9889.707126,-9889.707126,9447.325891,9447.325891,9447.325891,0,0,0,1347533.178
15-06-2022,1347961.334,1094975.352,1619219.223,1347961.334,1347961.334,11272.74907,11272.74907,11272.74907,2216.315886,2216.315886,2216.315886,9056.433185,9056.433185,9056.433185,0,0,0,1359234.083
16-06-2022,1347947.11,1092435.863,1626397.407,1347947.11,1347947.11,6181.024295,6181.024295,6181.024295,-2083.262178,-2083.262178,-2083.262178,8264.286474,8264.286474,8264.286474,0,0,0,1354128.134
17-06-2022,1347932.885,1106287.262,1615017.913,1347932.885,1347932.885,6829.363101,6829.363101,6829.363101,-292.1125006,-292.1125006,-292.1125006,7121.475602,7121.475602,7121.475602,0,0,0,1354762.248
18-06-2022,1347918.661,1058445.807,1612923.551,1347918.661,1347918.661,-6301.653306,-6301.653306,-6301.653306,-11988.13793,-11988.13793,-11988.13793,5686.484628,5686.484628,5686.484628,0,0,0,1341617.007
19-06-2022,1347904.436,1084482.84,1618105.15,1347904.436,1347904.436,2330.212171,2330.212171,2330.212171,-1693.699043,-1693.699043,-1693.699043,4023.911215,4023.911215,4023.911215,0,0,0,1350234.648
20-06-2022,1347890.212,1112583.589,1645155.648,1347890.212,1347890.212,25933.12573,25933.12573,25933.12573,23730.6029,23730.6029,23730.6029,2202.522836,2202.522836,2202.522836,0,0,0,1373823.337
21-06-2022,1347875.987,1067182.937,1618598.704,1347875.987,1347875.987,-9596.50065,-9596.50065,-9596.50065,-9889.707126,-9889.707126,-9889.707126,293.2064759,293.2064759,293.2064759,0,0,0,1338279.486
22-06-2022,1347861.763,1102892.613,1612369.621,1347861.763,1347861.763,583.1877972,583.1877972,583.1877972,2216.315886,2216.315886,2216.315886,-1633.128089,-1633.128089,-1633.128089,0,0,0,1348444.95
23-06-2022,1347847.538,1067756.895,1600277.871,1347847.538,1347847.538,-5590.891894,-5590.891894,-5590.891894,-2083.262178,-2083.262178,-2083.262178,-3507.629715,-3507.629715,-3507.629715,0,0,0,1342256.646
24-06-2022,1347833.314,1072471.63,1594942.898,1347833.314,1347833.314,-5557.622974,-5557.622974,-5557.622974,-292.1125006,-292.1125006,-292.1125006,-5265.510473,-5265.510473,-5265.510473,0,0,0,1342275.691
25-06-2022,1347819.089,1068370.71,1600584.402,1347819.089,1347819.089,-18836.05174,-18836.05174,-18836.05174,-11988.13793,-11988.13793,-11988.13793,-6847.913808,-6847.913808,-6847.913808,0,0,0,1328983.037
26-06-2022,1347804.864,1063271.323,1590091.911,1347804.864,1347804.864,-9897.289566,-9897.289566,-9897.289566,-1693.699043,-1693.699043,-1693.699043,-8203.590523,-8203.590523,-8203.590523,0,0,0,1337907.575
